"nom","prénom","groupe","rattachement_parti","sexe","département","id_nosdeputes","url_institution"
"M. François Pupponi","François","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Val-d'Oise","francois-pupponi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA405480"
"M. Adrien Quatennens","Adrien","La France insoumise","La France Insoumise","H","Nord","adrien-quatennens","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720422"
"M. Didier Quentin","Didier","Les Républicains","Les Républicains","H","Charente-Maritime","didier-quentin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2492"
"M. Bruno Questel","Bruno","La République en Marche","En marche !","H","Eure","bruno-questel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643127"
"Mme Valérie Rabault","Valérie","Socialistes et apparentés","Parti socialiste","F","Tarn-et-Garonne","valerie-rabault","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA609590"
"Mme Cathy Racon-Bouzon","Cathy","La République en Marche","En marche !","F","Bouches-du-Rhône","cathy-racon-bouzon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718944"
"M. Alain Ramadier","Alain","Les Républicains","Les Républicains","H","Seine-Saint-Denis","alain-ramadier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721286"
"Mme Nadia Ramassamy","Nadia","Les Républicains","Les Républicains","F","Réunion","nadia-ramassamy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721070"
"M. Richard Ramos","Richard","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Loiret","richard-ramos","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720092"
"M. Pierre-Alain Raphan","Pierre-Alain","La République en Marche","En marche !","H","Essonne","pierre-alain-raphan","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721888"
"M. Jean-Hugues Ratenon","Jean-Hugues","La France insoumise","La France Insoumise","H","Réunion","jean-hugues-ratenon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721062"
"Mme Isabelle Rauch","Isabelle","La République en Marche","En marche !","F","Moselle","isabelle-rauch","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720552"
"M. Julien Ravier","Julien","Les Républicains","Les Républicains","H","Bouches-du-Rhône","julien-ravier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719002"
"M. Rémy Rebeyrotte","Rémy","La République en Marche","En marche !","H","Saône-et-Loire","remy-rebeyrotte","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722398"
"M. Robin Reda","Robin","Les Républicains","Les Républicains","H","Essonne","robin-reda","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721678"
"M. Frédéric Reiss","Frédéric","Les Républicains","Les Républicains","H","Bas-Rhin","frederic-reiss","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266776"
"M. Jean-Luc Reitzer","Jean-Luc","Les Républicains","Les Républicains","H","Haut-Rhin","jean-luc-reitzer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2529"
"M. Hugues Renson","Hugues","La République en Marche","En marche !","H","Paris","hugues-renson","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721824"
"Mme Muriel Ressiguier","Muriel","La France insoumise","La France Insoumise","F","Hérault","muriel-ressiguier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719676"
"M. Bernard Reynès","Bernard","Les Républicains","Les Républicains","H","Bouches-du-Rhône","bernard-reynes","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA330788"
"Mme Cécile Rilhac","Cécile","La République en Marche","En marche !","F","Val-d'Oise","cecile-rilhac","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720900"
"Mme Véronique Riotton","Véronique","La République en Marche","En marche !","F","Haute-Savoie","veronique-riotton","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721426"
"Mme Stéphanie Rist","Stéphanie","La République en Marche","En marche !","F","Loiret","stephanie-rist","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720066"
"Mme Marie-Pierre Rixain","Marie-Pierre","La République en Marche","En marche !","F","Essonne","marie-pierre-rixain","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722252"
"Mme Mireille Robert","Mireille","La République en Marche","En marche !","F","Aude","mireille-robert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718810"
"M. Vincent Rolland","Vincent","Les Républicains","Les Républicains","H","Savoie","vincent-rolland","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA266808"
"Mme Laëtitia Romeiro Dias","Laëtitia","La République en Marche","En marche !","F","Essonne","laetitia-romeiro-dias","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722022"
"Mme Muriel Roques-Etienne","Muriel","La République en Marche","En marche !","F","Tarn","muriel-roques-etienne","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721538"
"M. Xavier Roseren","Xavier","La République en Marche","En marche !","H","Haute-Savoie","xavier-roseren","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721458"
"Mme Laurianne Rossi","Laurianne","La République en Marche","En marche !","F","Hauts-de-Seine","laurianne-rossi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721600"
"Mme Claudia Rouaux","Claudia","Socialistes et apparentés","Parti socialiste","F","Ille-et-Vilaine","claudia-rouaux","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA342196"
"M. Gwendal Rouillard","Gwendal","La République en Marche","En marche !","H","Morbihan","gwendal-rouillard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA343493"
"M. Cédric Roussel","Cédric","La République en Marche","En marche !","H","Alpes-Maritimes","cedric-roussel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718902"
"M. Fabien Roussel","Fabien","Gauche démocrate et républicaine","Parti communiste Français","H","Nord","fabien-roussel","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720692"
"Mme Sabine Rubin","Sabine","La France insoumise","La France Insoumise","F","Seine-Saint-Denis","sabine-rubin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721226"
"M. Thomas Rudigoz","Thomas","La République en Marche","En marche !","H","Rhône","thomas-rudigoz","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722292"
"M. François Ruffin","François","La France insoumise","La France Insoumise","H","Somme","francois-ruffin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722142"
"M. François de Rugy","François","La République en Marche","En marche !","H","Loire-Atlantique","francois-de-rugy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA332747"
"M. Pacôme Rupin","Pacôme","La République en Marche","En marche !","H","Paris","pacome-rupin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721616"
"M. Martial Saddier","Martial","Les Républicains","Non rattaché","H","Haute-Savoie","martial-saddier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267527"
"Mme Maina Sage","Maina","Agir ensemble","Tapura Huiraatira","F","Polynésie Française","maina-sage","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA702052"
"M. Laurent Saint-Martin","Laurent","La République en Marche","En marche !","H","Val-de-Marne","laurent-saint-martin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720878"
"Mme Laetitia Saint-Paul","Laetitia","La République en Marche","En marche !","F","Maine-et-Loire","laetitia-saint-paul","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720138"
"Mme Nicole Sanquer","Nicole","UDI et Indépendants","Union des démocrates, radicaux et libéraux","F","Polynésie Française","nicole-sanquer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721110"
"Mme Isabelle Santiago","Isabelle","Socialistes et apparentés","Parti socialiste","F","Val-de-Marne","isabelle-santiago","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA774960"
"Mme Nathalie Sarles","Nathalie","La République en Marche","En marche !","F","Loire","nathalie-sarles","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719972"
"M. Hervé Saulignac","Hervé","Socialistes et apparentés","Parti socialiste","H","Ardèche","herve-saulignac","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA340343"
"M. Antoine Savignat","Antoine","Les Républicains","Les Républicains","H","Val-d'Oise","antoine-savignat","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA748954"
"M. Raphaël Schellenberger","Raphaël","Les Républicains","Les Républicains","H","Haut-Rhin","raphael-schellenberger","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721314"
"M. Jean-Bernard Sempastous","Jean-Bernard","La République en Marche","En marche !","H","Hautes-Pyrénées","jean-bernard-sempastous","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720780"
"M. Jean-Marie Sermier","Jean-Marie","Les Républicains","Les Républicains","H","Jura","jean-marie-sermier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267204"
"Mme Nathalie Serre","Nathalie","Les Républicains","Les Républicains","F","Rhône","nathalie-serre","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722308"
"M. Olivier Serva","Olivier","La République en Marche","En marche !","H","Guadeloupe","olivier-serva","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720960"
"M. Gabriel Serville","Gabriel","Parti communiste français","Non rattaché","H","Guyane","gabriel-serville","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA610667"
"Mme Marie Silin","Marie","La République en Marche","En marche !","F","Paris","marie-silin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721768"
"M. Benoit Simian","Benoit","Libertés et Territoires","Régions et peuples solidaires","H","Gironde","benoit-simian","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719592"
"Mme Valérie Six","Valérie","UDI et Indépendants","Union des démocrates, radicaux et libéraux","F","Nord","valerie-six","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720488"
"M. Thierry Solère","Thierry","La République en Marche","En marche !","H","Hauts-de-Seine","thierry-solere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA346876"
"M. Denis Sommer","Denis","La République en Marche","En marche !","H","Doubs","denis-sommer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719420"
"M. Joachim Son-Forget","Joachim","Non inscrit","Non rattaché","H","Français établis hors de France","joachim-son-forget","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721174"
"M. Bertrand Sorre","Bertrand","La République en Marche","En marche !","H","Manche","bertrand-sorre","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720190"
"M. Bruno Studer","Bruno","La République en Marche","En marche !","H","Bas-Rhin","bruno-studer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720754"
"Mme Sira Sylla","Sira","La République en Marche","En marche !","F","Seine-Maritime","sira-sylla","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722118"
"Mme Michèle Tabarot","Michèle","Les Républicains","Les Républicains","F","Alpes-Maritimes","michele-tabarot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267794"
"M. Aurélien Taché","Aurélien","Non inscrit","Europe Écologie Les Verts","H","Val-d'Oise","aurelien-tache","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720952"
"Mme Marie Tamarelle-Verhaeghe","Marie","La République en Marche","En marche !","F","Eure","marie-tamarelle-verhaeghe","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719350"
"M. Buon Tan","Buon","La République en Marche","En marche !","H","Paris","buon-tan","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721690"
"Mme Liliana Tanguy","Liliana","La République en Marche","En marche !","F","Finistère","liliana-tanguy","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719550"
"M. Jean-Charles Taugourdeau","Jean-Charles","Les Républicains","Non rattaché","H","Maine-et-Loire","jean-charles-taugourdeau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2792"
"Mme Bénédicte Taurine","Bénédicte","La France insoumise","La France Insoumise","F","Ariège","benedicte-taurine","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718860"
"M. Guy Teissier","Guy","Les Républicains","Les Républicains","H","Bouches-du-Rhône","guy-teissier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2796"
"M. Sylvain Templier","Sylvain","La République en Marche","En marche !","H","Haute-Marne","sylvain-templier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720246"
"M. Jean Terlier","Jean","La République en Marche","En marche !","H","Tarn","jean-terlier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721584"
"M. Stéphane Testé","Stéphane","La République en Marche","En marche !","H","Seine-Saint-Denis","stephane-teste","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720854"
"M. Robert Therry","Robert","Les Républicains","Les Républicains","H","Pas-de-Calais","robert-therry","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720672"
"M. Vincent Thiébaut","Vincent","La République en Marche","En marche !","H","Bas-Rhin","vincent-thiebaut","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722336"
"M. Jean-Louis Thiériot","Jean-Louis","Les Républicains","Les Républicains","H","Seine-et-Marne","jean-louis-thieriot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643089"
"Mme Agnès Thill","Agnès","UDI et Indépendants","Union des démocrates, radicaux et libéraux","F","Oise","agnes-thill","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720568"
"Mme Sabine Thillaye","Sabine","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Indre-et-Loire","sabine-thillaye","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719822"
"Mme Valérie Thomas","Valérie","La République en Marche","En marche !","F","Puy-de-Dôme","valerie-thomas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720830"
"Mme Alice Thourot","Alice","La République en Marche","En marche !","F","Drôme","alice-thourot","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719302"
"Mme Huguette Tiegna","Huguette","La République en Marche","En marche !","F","Lot","huguette-tiegna","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720014"
"Mme Sylvie Tolmont","Sylvie","Socialistes et apparentés","Parti socialiste","F","Sarthe","sylvie-tolmont","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608741"
"M. Jean-Louis Touraine","Jean-Louis","La République en Marche","En marche !","H","Rhône","jean-louis-touraine","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA334768"
"M. Alain Tourret","Alain","La République en Marche","En marche !","H","Calvados","alain-tourret","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2828"
"Mme Élisabeth Toutut-Picard","Élisabeth","La République en Marche","En marche !","F","Haute-Garonne","elisabeth-toutut-picard","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719540"
"Mme Laurence Trastour-Isnart","Laurence","Les Républicains","Les Républicains","F","Alpes-Maritimes","laurence-trastour-isnart","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718780"
"M. Stéphane Travert","Stéphane","La République en Marche","En marche !","H","Manche","stephane-travert","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607395"
"Mme Nicole Trisse","Nicole","La République en Marche","En marche !","F","Moselle","nicole-trisse","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720394"
"M. Stéphane Trompille","Stéphane","La République en Marche","En marche !","H","Ain","stephane-trompille","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718682"
"Mme Frédérique Tuffnell","Frédérique","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Charente-Maritime","frederique-tuffnell","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719092"
"M. Nicolas Turquois","Nicolas","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Vienne","nicolas-turquois","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722162"
"Mme Cécile Untermaier","Cécile","Socialistes et apparentés","Parti socialiste","F","Saône-et-Loire","cecile-untermaier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA608695"
"Mme Hélène Vainqueur-Christophe","Hélène","Socialistes et apparentés","Parti progressiste Martiniquais","F","Guadeloupe","helene-vainqueur-christophe","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643145"
"Mme Isabelle Valentin","Isabelle","Les Républicains","Les Républicains","F","Haute-Loire","isabelle-valentin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA643134"
"Mme Alexandra Valetta Ardisson","Alexandra","La République en Marche","En marche !","F","Alpes-Maritimes","alexandra-valetta-ardisson","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718768"
"M. Boris Vallaud","Boris","Socialistes et apparentés","Parti socialiste","H","Landes","boris-vallaud","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719930"
"Mme Laurence Vanceunebrock","Laurence","La République en Marche","En marche !","F","Allier","laurence-vanceunebrock","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718728"
"M. Pierre Vatin","Pierre","Les Républicains","Les Républicains","H","Oise","pierre-vatin","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720586"
"Mme Michèle de Vaucouleurs","Michèle","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Yvelines","michele-de-vaucouleurs","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721924"
"M. Pierre Venteau","Pierre","La République en Marche","En marche !","H","Haute-Vienne","pierre-venteau","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722240"
"M. Olivier Véran","Olivier","La République en Marche","Non rattaché","H","Isère","olivier-veran","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA642788"
"M. Francis Vercamer","Francis","Union des démocrates, radicaux et libéraux","Non rattaché","H","Nord","francis-vercamer","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267585"
"M. Patrice Verchère","Patrice","Les Républicains","Non rattaché","H","Rhône","patrice-verchere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA334843"
"Mme Marie-Christine Verdier-Jouclas","Marie-Christine","La République en Marche","En marche !","F","Tarn","marie-christine-verdier-jouclas","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721542"
"M. Charles de la Verpillière","Charles","Les Républicains","Les Républicains","H","Ain","charles-de-la-verpilliere","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA1012"
"M. Arnaud Viala","Arnaud","Les Républicains","Non rattaché","H","Aveyron","arnaud-viala","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA709315"
"M. Michel Vialay","Michel","Les Républicains","Les Républicains","H","Yvelines","michel-vialay","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721968"
"Mme Laurence Vichnievsky","Laurence","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","F","Puy-de-Dôme","laurence-vichnievsky","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720704"
"Mme Michèle Victory","Michèle","Socialistes et apparentés","Parti socialiste","F","Ardèche","michele-victory","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA340357"
"Mme Annie Vidal","Annie","La République en Marche","En marche !","F","Seine-Maritime","annie-vidal","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722102"
"M. Jean-Pierre Vigier","Jean-Pierre","Les Républicains","Les Républicains","H","Haute-Loire","jean-pierre-vigier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA607090"
"M. Philippe Vigier","Philippe","Mouvement Démocrate (MoDem) et Démocrates apparentés","Union des démocrates, radicaux et libéraux","H","Eure-et-Loir","philippe-vigier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA331582"
"M. Patrick Vignal","Patrick","La République en Marche","En marche !","H","Hérault","patrick-vignal","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA606639"
"Mme Corinne Vignon","Corinne","La République en Marche","En marche !","F","Haute-Garonne","corinne-vignon","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA719512"
"M. Cédric Villani","Cédric","Non inscrit","Europe Écologie Les Verts","H","Essonne","cedric-villani","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722260"
"M. André Villiers","André","UDI et Indépendants","Union des démocrates, radicaux et libéraux","H","Yonne","andre-villiers","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA421348"
"M. Stéphane Viry","Stéphane","Les Républicains","Les Républicains","H","Vosges","stephane-viry","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721474"
"M. Stéphane Vojetta","Stéphane","La République en Marche","En marche !","H","Français établis hors de France","stephane-vojetta","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721170"
"M. Guillaume Vuilletet","Guillaume","La République en Marche","En marche !","H","Val-d'Oise","guillaume-vuilletet","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721262"
"M. Jean-Luc Warsmann","Jean-Luc","UDI et Indépendants","Non rattaché","H","Ardennes","jean-luc-warsmann","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2952"
"M. Sylvain Waserman","Sylvain","Mouvement Démocrate (MoDem) et Démocrates apparentés","Mouvement Démocrate","H","Bas-Rhin","sylvain-waserman","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720746"
"M. Éric Woerth","Éric","Les Républicains","Les Républicains","H","Oise","eric-woerth","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA2960"
"Mme Martine Wonner","Martine","Non inscrit","Régions et peuples solidaires","F","Bas-Rhin","martine-wonner","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722268"
"M. Hubert Wulfranc","Hubert","Gauche démocrate et républicaine","Parti communiste Français","H","Seine-Maritime","hubert-wulfranc","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA722110"
"Mme Hélène Zannier","Hélène","La République en Marche","En marche !","F","Moselle","helene-zannier","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA720318"
"Mme Souad Zitouni","Souad","La République en Marche","En marche !","F","Vaucluse","souad-zitouni","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA721864"
"M. Jean-Marc Zulesi","Jean-Marc","La République en Marche","En marche !","H","Bouches-du-Rhône","jean-marc-zulesi","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA718962"
"M. Michel Zumkeller","Michel","UDI et Indépendants","Union des démocrates, radicaux et libéraux","H","Territoire de Belfort","michel-zumkeller","http://www2.assemblee-nationale.fr/deputes/fiche/OMC_PA267330"
